event_time,src_ip,dst_ip,asset_name,business_level,exposure,log_source,event_type,request_method,request_uri,status_code,user_agent,username,auth_result,signature,severity,raw_message
2026-06-15 13:17:56,150.142.108.194,192.168.10.20,Login-Server-01,core,public,access_log,web_request,GET,/blog/2026/security-weekly,200,Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,,,,,"150.142.108.194 - - [15/Jun/2026:13:17:56 +0800] ""GET /blog/2026/security-weekly HTTP/1.1"" 200 4187 ""https://portal.example.local/"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148"" ""192.168.10.20"""
2026-06-15 13:18:09,103.44.76.155,192.168.10.40,OA-System-01,high,public,access_log,web_request,GET,/search?q=%22%3E%3Cimg%20src%3Dx%20onerror%3Dalert%281%29%3E,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) AppleWebKit/605.1.15 Version/17.0 Safari/605.1.15,,,,,"103.44.76.155 - - [15/Jun/2026:13:18:09 +0800] ""GET /search?q=%22%3E%3Cimg%20src%3Dx%20onerror%3Dalert%281%29%3E HTTP/1.1"" 200 1618 ""-"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) AppleWebKit/605.1.15 Version/17.0 Safari/605.1.15"" ""192.168.10.40"""
2026-06-15 13:18:22,53.185.192.157,192.168.10.10,Web-Server-01,core,public,access_log,web_request,GET,/,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/126.0 Safari/537.36,,,,,"53.185.192.157 - - [15/Jun/2026:13:18:22 +0800] ""GET / HTTP/1.1"" 200 5148 ""https://portal.example.local/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/126.0 Safari/537.36"" ""192.168.10.10"""
2026-06-15 13:18:30,103.44.76.155,192.168.10.40,OA-System-01,high,public,access_log,web_request,GET,/redirect?next=javascript:alert(1),404,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/127.0,,,,,"103.44.76.155 - - [15/Jun/2026:13:18:30 +0800] ""GET /redirect?next=javascript:alert(1) HTTP/1.1"" 404 1874 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/127.0"" ""192.168.10.40"""
2026-06-15 13:18:46,160.120.194.39,192.168.10.10,Web-Server-01,core,public,access_log,web_request,GET,/,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) AppleWebKit/605.1.15 Version/17.0 Safari/605.1.15,,,,,"160.120.194.39 - - [15/Jun/2026:13:18:46 +0800] ""GET / HTTP/1.1"" 200 1784 ""https://portal.example.local/"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) AppleWebKit/605.1.15 Version/17.0 Safari/605.1.15"" ""192.168.10.10"""
2026-06-15 13:18:51,103.44.76.155,192.168.10.40,OA-System-01,high,public,access_log,web_request,GET,/feedback?content=%3Csvg%20onload%3Dalert%281%29%3E,403,Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,,,,,"103.44.76.155 - - [15/Jun/2026:13:18:51 +0800] ""GET /feedback?content=%3Csvg%20onload%3Dalert%281%29%3E HTTP/1.1"" 403 618 ""-"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148"" ""192.168.10.40"""
2026-06-15 13:19:11,172.82.201.230,192.168.10.40,OA-System-01,high,public,access_log,web_request,GET,/docs/api,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) AppleWebKit/605.1.15 Version/17.0 Safari/605.1.15,,,,,"172.82.201.230 - - [15/Jun/2026:13:19:11 +0800] ""GET /docs/api HTTP/1.1"" 200 1544 ""https://portal.example.local/"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) AppleWebKit/605.1.15 Version/17.0 Safari/605.1.15"" ""192.168.10.40"""
2026-06-15 13:19:12,103.44.76.155,192.168.10.40,OA-System-01,high,public,access_log,web_request,GET,/comment?msg=%3Cscript%3Ealert%281%29%3C/script%3E,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/126.0 Safari/537.36,,,,,"103.44.76.155 - - [15/Jun/2026:13:19:12 +0800] ""GET /comment?msg=%3Cscript%3Ealert%281%29%3C/script%3E HTTP/1.1"" 200 1666 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/126.0 Safari/537.36"" ""192.168.10.40"""
2026-06-15 13:19:33,103.44.76.155,192.168.10.40,OA-System-01,high,public,access_log,web_request,GET,/search?q=%22%3E%3Cimg%20src%3Dx%20onerror%3Dalert%281%29%3E,404,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) AppleWebKit/605.1.15 Version/17.0 Safari/605.1.15,,,,,"103.44.76.155 - - [15/Jun/2026:13:19:33 +0800] ""GET /search?q=%22%3E%3Cimg%20src%3Dx%20onerror%3Dalert%281%29%3E HTTP/1.1"" 404 887 ""-"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) AppleWebKit/605.1.15 Version/17.0 Safari/605.1.15"" ""192.168.10.40"""
2026-06-15 13:19:39,90.171.220.163,192.168.10.10,Web-Server-01,core,public,access_log,web_request,GET,/status,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/126.0 Safari/537.36,,,,,"90.171.220.163 - - [15/Jun/2026:13:19:39 +0800] ""GET /status HTTP/1.1"" 200 5261 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/126.0 Safari/537.36"" ""192.168.10.10"""
2026-06-15 13:19:54,103.44.76.155,192.168.10.40,OA-System-01,high,public,access_log,web_request,GET,/redirect?next=javascript:alert(1),403,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/127.0,,,,,"103.44.76.155 - - [15/Jun/2026:13:19:54 +0800] ""GET /redirect?next=javascript:alert(1) HTTP/1.1"" 403 1807 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/127.0"" ""192.168.10.40"""
2026-06-15 13:20:07,171.220.70.57,192.168.10.10,Web-Server-01,core,public,access_log,web_request,GET,/contact,200,Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,,,,,"171.220.70.57 - - [15/Jun/2026:13:20:07 +0800] ""GET /contact HTTP/1.1"" 200 5344 ""-"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148"" ""192.168.10.10"""
2026-06-15 13:20:15,103.44.76.155,192.168.10.40,OA-System-01,high,public,access_log,web_request,GET,/feedback?content=%3Csvg%20onload%3Dalert%281%29%3E,200,Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,,,,,"103.44.76.155 - - [15/Jun/2026:13:20:15 +0800] ""GET /feedback?content=%3Csvg%20onload%3Dalert%281%29%3E HTTP/1.1"" 200 551 ""-"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148"" ""192.168.10.40"""
2026-06-15 13:20:26,75.214.149.181,192.168.10.40,OA-System-01,high,public,access_log,web_request,POST,/products?id=1001,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) AppleWebKit/605.1.15 Version/17.0 Safari/605.1.15,,,,,"75.214.149.181 - - [15/Jun/2026:13:20:26 +0800] ""POST /products?id=1001 HTTP/1.1"" 200 7151 ""https://portal.example.local/"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) AppleWebKit/605.1.15 Version/17.0 Safari/605.1.15"" ""192.168.10.40"""
2026-06-15 13:20:36,103.44.76.155,192.168.10.40,OA-System-01,high,public,access_log,web_request,GET,/comment?msg=%3Cscript%3Ealert%281%29%3C/script%3E,404,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/126.0 Safari/537.36,,,,,"103.44.76.155 - - [15/Jun/2026:13:20:36 +0800] ""GET /comment?msg=%3Cscript%3Ealert%281%29%3C/script%3E HTTP/1.1"" 404 2141 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/126.0 Safari/537.36"" ""192.168.10.40"""
2026-06-15 13:20:54,163.194.99.119,192.168.10.10,Web-Server-01,core,public,access_log,web_request,POST,/,200,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/127.0,,,,,"163.194.99.119 - - [15/Jun/2026:13:20:54 +0800] ""POST / HTTP/1.1"" 200 6730 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/127.0"" ""192.168.10.10"""
2026-06-15 13:20:57,103.44.76.155,192.168.10.40,OA-System-01,high,public,access_log,web_request,GET,/search?q=%22%3E%3Cimg%20src%3Dx%20onerror%3Dalert%281%29%3E,403,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) AppleWebKit/605.1.15 Version/17.0 Safari/605.1.15,,,,,"103.44.76.155 - - [15/Jun/2026:13:20:57 +0800] ""GET /search?q=%22%3E%3Cimg%20src%3Dx%20onerror%3Dalert%281%29%3E HTTP/1.1"" 403 1556 ""-"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) AppleWebKit/605.1.15 Version/17.0 Safari/605.1.15"" ""192.168.10.40"""
2026-06-15 13:21:15,215.74.110.103,192.168.10.40,OA-System-01,high,public,access_log,web_request,GET,/products,200,Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,,,,,"215.74.110.103 - - [15/Jun/2026:13:21:15 +0800] ""GET /products HTTP/1.1"" 200 1456 ""https://portal.example.local/"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148"" ""192.168.10.40"""
2026-06-15 13:21:18,103.44.76.155,192.168.10.40,OA-System-01,high,public,access_log,web_request,GET,/redirect?next=javascript:alert(1),200,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/127.0,,,,,"103.44.76.155 - - [15/Jun/2026:13:21:18 +0800] ""GET /redirect?next=javascript:alert(1) HTTP/1.1"" 200 1372 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/127.0"" ""192.168.10.40"""
2026-06-15 13:21:39,103.44.76.155,192.168.10.40,OA-System-01,high,public,access_log,web_request,GET,/feedback?content=%3Csvg%20onload%3Dalert%281%29%3E,404,Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,,,,,"103.44.76.155 - - [15/Jun/2026:13:21:39 +0800] ""GET /feedback?content=%3Csvg%20onload%3Dalert%281%29%3E HTTP/1.1"" 404 1988 ""-"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148"" ""192.168.10.40"""
2026-06-15 13:21:45,221.83.50.165,192.168.10.10,Web-Server-01,core,public,access_log,web_request,GET,/search?q=office,200,Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,,,,,"221.83.50.165 - - [15/Jun/2026:13:21:45 +0800] ""GET /search?q=office HTTP/1.1"" 200 1560 ""-"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148"" ""192.168.10.10"""
2026-06-15 13:22:00,103.44.76.155,192.168.10.40,OA-System-01,high,public,access_log,web_request,GET,/comment?msg=%3Cscript%3Ealert%281%29%3C/script%3E,403,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/126.0 Safari/537.36,,,,,"103.44.76.155 - - [15/Jun/2026:13:22:00 +0800] ""GET /comment?msg=%3Cscript%3Ealert%281%29%3C/script%3E HTTP/1.1"" 403 1567 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/126.0 Safari/537.36"" ""192.168.10.40"""
2026-06-15 13:22:12,143.231.182.182,192.168.10.10,Web-Server-01,core,public,access_log,web_request,GET,/search?q=office,200,Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,,,,,"143.231.182.182 - - [15/Jun/2026:13:22:12 +0800] ""GET /search?q=office HTTP/1.1"" 200 6897 ""-"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148"" ""192.168.10.10"""
2026-06-15 13:22:21,103.44.76.155,192.168.10.40,OA-System-01,high,public,access_log,web_request,GET,/search?q=%22%3E%3Cimg%20src%3Dx%20onerror%3Dalert%281%29%3E,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) AppleWebKit/605.1.15 Version/17.0 Safari/605.1.15,,,,,"103.44.76.155 - - [15/Jun/2026:13:22:21 +0800] ""GET /search?q=%22%3E%3Cimg%20src%3Dx%20onerror%3Dalert%281%29%3E HTTP/1.1"" 200 1098 ""-"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) AppleWebKit/605.1.15 Version/17.0 Safari/605.1.15"" ""192.168.10.40"""
2026-06-15 13:22:34,122.168.186.113,192.168.10.20,Login-Server-01,core,public,access_log,web_request,POST,/dashboard,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) AppleWebKit/605.1.15 Version/17.0 Safari/605.1.15,,,,,"122.168.186.113 - - [15/Jun/2026:13:22:34 +0800] ""POST /dashboard HTTP/1.1"" 200 2990 ""https://portal.example.local/"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) AppleWebKit/605.1.15 Version/17.0 Safari/605.1.15"" ""192.168.10.20"""
2026-06-15 13:22:42,103.44.76.155,192.168.10.40,OA-System-01,high,public,access_log,web_request,GET,/redirect?next=javascript:alert(1),404,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/127.0,,,,,"103.44.76.155 - - [15/Jun/2026:13:22:42 +0800] ""GET /redirect?next=javascript:alert(1) HTTP/1.1"" 404 1938 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/127.0"" ""192.168.10.40"""
2026-06-15 13:22:58,44.166.28.108,192.168.10.10,Web-Server-01,core,public,access_log,web_request,GET,/contact,200,Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,,,,,"44.166.28.108 - - [15/Jun/2026:13:22:58 +0800] ""GET /contact HTTP/1.1"" 200 4078 ""-"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148"" ""192.168.10.10"""
2026-06-15 13:23:03,103.44.76.155,192.168.10.40,OA-System-01,high,public,access_log,web_request,GET,/feedback?content=%3Csvg%20onload%3Dalert%281%29%3E,403,Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,,,,,"103.44.76.155 - - [15/Jun/2026:13:23:03 +0800] ""GET /feedback?content=%3Csvg%20onload%3Dalert%281%29%3E HTTP/1.1"" 403 1165 ""-"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148"" ""192.168.10.40"""
2026-06-15 13:23:23,98.77.172.75,192.168.10.20,Login-Server-01,core,public,access_log,web_request,GET,/login,200,Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,,,,,"98.77.172.75 - - [15/Jun/2026:13:23:23 +0800] ""GET /login HTTP/1.1"" 200 7501 ""-"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148"" ""192.168.10.20"""
2026-06-15 13:23:24,103.44.76.155,192.168.10.40,OA-System-01,high,public,access_log,web_request,GET,/comment?msg=%3Cscript%3Ealert%281%29%3C/script%3E,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/126.0 Safari/537.36,,,,,"103.44.76.155 - - [15/Jun/2026:13:23:24 +0800] ""GET /comment?msg=%3Cscript%3Ealert%281%29%3C/script%3E HTTP/1.1"" 200 256 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/126.0 Safari/537.36"" ""192.168.10.40"""
2026-06-15 13:23:45,80.6.153.149,192.168.10.40,OA-System-01,high,public,access_log,web_request,POST,/login,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) AppleWebKit/605.1.15 Version/17.0 Safari/605.1.15,,,,,"80.6.153.149 - - [15/Jun/2026:13:23:45 +0800] ""POST /login HTTP/1.1"" 200 557 ""-"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) AppleWebKit/605.1.15 Version/17.0 Safari/605.1.15"" ""192.168.10.40"""
2026-06-15 13:23:45,103.44.76.155,192.168.10.40,OA-System-01,high,public,access_log,web_request,GET,/search?q=%22%3E%3Cimg%20src%3Dx%20onerror%3Dalert%281%29%3E,404,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) AppleWebKit/605.1.15 Version/17.0 Safari/605.1.15,,,,,"103.44.76.155 - - [15/Jun/2026:13:23:45 +0800] ""GET /search?q=%22%3E%3Cimg%20src%3Dx%20onerror%3Dalert%281%29%3E HTTP/1.1"" 404 1482 ""-"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) AppleWebKit/605.1.15 Version/17.0 Safari/605.1.15"" ""192.168.10.40"""
2026-06-15 13:24:06,103.44.76.155,192.168.10.40,OA-System-01,high,public,access_log,web_request,GET,/redirect?next=javascript:alert(1),403,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/127.0,,,,,"103.44.76.155 - - [15/Jun/2026:13:24:06 +0800] ""GET /redirect?next=javascript:alert(1) HTTP/1.1"" 403 597 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/127.0"" ""192.168.10.40"""
2026-06-15 13:24:18,168.21.180.171,192.168.10.10,Web-Server-01,core,public,access_log,web_request,GET,/contact,304,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/127.0,,,,,"168.21.180.171 - - [15/Jun/2026:13:24:18 +0800] ""GET /contact HTTP/1.1"" 304 708 ""https://portal.example.local/"" ""Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/127.0"" ""192.168.10.10"""
2026-06-15 13:24:27,103.44.76.155,192.168.10.40,OA-System-01,high,public,access_log,web_request,GET,/feedback?content=%3Csvg%20onload%3Dalert%281%29%3E,200,Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,,,,,"103.44.76.155 - - [15/Jun/2026:13:24:27 +0800] ""GET /feedback?content=%3Csvg%20onload%3Dalert%281%29%3E HTTP/1.1"" 200 780 ""-"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148"" ""192.168.10.40"""
2026-06-15 13:24:43,222.177.216.4,192.168.10.10,Web-Server-01,core,public,access_log,web_request,GET,/user/profile,200,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/127.0,,,,,"222.177.216.4 - - [15/Jun/2026:13:24:43 +0800] ""GET /user/profile HTTP/1.1"" 200 6710 ""https://portal.example.local/"" ""Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/127.0"" ""192.168.10.10"""
2026-06-15 13:25:00,31.179.225.5,192.168.10.10,Web-Server-01,core,public,access_log,web_request,GET,/products?id=1001,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/126.0 Safari/537.36,,,,,"31.179.225.5 - - [15/Jun/2026:13:25:00 +0800] ""GET /products?id=1001 HTTP/1.1"" 200 7136 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/126.0 Safari/537.36"" ""192.168.10.10"""
2026-06-15 13:25:29,30.234.206.5,192.168.10.10,Web-Server-01,core,public,access_log,web_request,GET,/user/profile,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/126.0 Safari/537.36,,,,,"30.234.206.5 - - [15/Jun/2026:13:25:29 +0800] ""GET /user/profile HTTP/1.1"" 200 2710 ""https://portal.example.local/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/126.0 Safari/537.36"" ""192.168.10.10"""
2026-06-15 13:25:54,163.185.190.62,192.168.10.10,Web-Server-01,core,public,access_log,web_request,POST,/search?q=office,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/126.0 Safari/537.36,,,,,"163.185.190.62 - - [15/Jun/2026:13:25:54 +0800] ""POST /search?q=office HTTP/1.1"" 200 6512 ""https://portal.example.local/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/126.0 Safari/537.36"" ""192.168.10.10"""
2026-06-15 13:26:15,204.241.166.198,192.168.10.10,Web-Server-01,core,public,access_log,web_request,GET,/products?id=1001,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/126.0 Safari/537.36,,,,,"204.241.166.198 - - [15/Jun/2026:13:26:15 +0800] ""GET /products?id=1001 HTTP/1.1"" 200 7732 ""https://portal.example.local/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/126.0 Safari/537.36"" ""192.168.10.10"""
2026-06-15 13:26:47,96.24.43.20,192.168.10.40,OA-System-01,high,public,access_log,web_request,GET,/,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) AppleWebKit/605.1.15 Version/17.0 Safari/605.1.15,,,,,"96.24.43.20 - - [15/Jun/2026:13:26:47 +0800] ""GET / HTTP/1.1"" 200 6657 ""-"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) AppleWebKit/605.1.15 Version/17.0 Safari/605.1.15"" ""192.168.10.40"""
2026-06-15 13:27:08,149.82.82.186,192.168.10.10,Web-Server-01,core,public,access_log,web_request,GET,/dashboard,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/126.0 Safari/537.36,,,,,"149.82.82.186 - - [15/Jun/2026:13:27:08 +0800] ""GET /dashboard HTTP/1.1"" 200 639 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/126.0 Safari/537.36"" ""192.168.10.10"""
2026-06-15 13:27:32,136.100.13.146,192.168.10.10,Web-Server-01,core,public,access_log,web_request,POST,/assets/main.css,200,Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,,,,,"136.100.13.146 - - [15/Jun/2026:13:27:32 +0800] ""POST /assets/main.css HTTP/1.1"" 200 4896 ""https://portal.example.local/"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148"" ""192.168.10.10"""
2026-06-15 13:28:00,120.79.10.63,192.168.10.10,Web-Server-01,core,public,access_log,web_request,GET,/blog/2026/security-weekly,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) AppleWebKit/605.1.15 Version/17.0 Safari/605.1.15,,,,,"120.79.10.63 - - [15/Jun/2026:13:28:00 +0800] ""GET /blog/2026/security-weekly HTTP/1.1"" 200 342 ""https://portal.example.local/"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) AppleWebKit/605.1.15 Version/17.0 Safari/605.1.15"" ""192.168.10.10"""
2026-06-15 13:28:26,180.233.125.238,192.168.10.20,Login-Server-01,core,public,access_log,web_request,GET,/dashboard,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) AppleWebKit/605.1.15 Version/17.0 Safari/605.1.15,,,,,"180.233.125.238 - - [15/Jun/2026:13:28:26 +0800] ""GET /dashboard HTTP/1.1"" 200 5791 ""https://portal.example.local/"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) AppleWebKit/605.1.15 Version/17.0 Safari/605.1.15"" ""192.168.10.20"""
2026-06-15 13:28:46,46.172.135.85,192.168.10.10,Web-Server-01,core,public,access_log,web_request,GET,/search?q=office,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) AppleWebKit/605.1.15 Version/17.0 Safari/605.1.15,,,,,"46.172.135.85 - - [15/Jun/2026:13:28:46 +0800] ""GET /search?q=office HTTP/1.1"" 200 2543 ""https://portal.example.local/"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) AppleWebKit/605.1.15 Version/17.0 Safari/605.1.15"" ""192.168.10.10"""
2026-06-15 13:29:13,81.110.78.6,192.168.10.40,OA-System-01,high,public,access_log,web_request,GET,/blog/2026/security-weekly,200,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/127.0,,,,,"81.110.78.6 - - [15/Jun/2026:13:29:13 +0800] ""GET /blog/2026/security-weekly HTTP/1.1"" 200 2892 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/127.0"" ""192.168.10.40"""
2026-06-15 13:29:42,110.8.201.202,192.168.10.20,Login-Server-01,core,public,access_log,web_request,GET,/docs/api,304,Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,,,,,"110.8.201.202 - - [15/Jun/2026:13:29:42 +0800] ""GET /docs/api HTTP/1.1"" 304 7592 ""https://portal.example.local/"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148"" ""192.168.10.20"""
2026-06-15 13:30:03,141.251.105.65,192.168.10.20,Login-Server-01,core,public,access_log,web_request,GET,/login,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/126.0 Safari/537.36,,,,,"141.251.105.65 - - [15/Jun/2026:13:30:03 +0800] ""GET /login HTTP/1.1"" 200 1451 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/126.0 Safari/537.36"" ""192.168.10.20"""
2026-06-15 13:30:31,48.175.200.178,192.168.10.40,OA-System-01,high,public,access_log,web_request,GET,/products?id=1001,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) AppleWebKit/605.1.15 Version/17.0 Safari/605.1.15,,,,,"48.175.200.178 - - [15/Jun/2026:13:30:31 +0800] ""GET /products?id=1001 HTTP/1.1"" 200 1470 ""https://portal.example.local/"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) AppleWebKit/605.1.15 Version/17.0 Safari/605.1.15"" ""192.168.10.40"""
