alert_id,event_time,src_ip,dst_ip,asset_name,business_level,log_source,attack_type,rule_id,rule_name,matched_field,matched_value,severity,evidence,recommendation,raw_message
ALT-000154,2026-06-15 12:02:42,185.199.110.14,192.168.10.10,Web-Server-01,core,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,curl/8.6.0,medium,字段 user_agent 命中关键字 'curl'；请求状态码=200.0；User-Agent=curl/8.6.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"185.199.110.14 - - [15/Jun/2026:12:02:42 +0800] ""GET /item?id=2%20and%20exists(select%201%20from%20information_schema.tables) HTTP/1.1"" 200 2295 ""-"" ""curl/8.6.0"" ""192.168.10.10"""
ALT-000155,2026-06-15 12:02:42,185.199.110.14,192.168.10.10,Web-Server-01,core,access_log,SQL Injection Probe,WEB-001,SQL Injection Probe,request_uri,/item?id=2%20and%20exists(select%201%20from%20information_schema.tables),high,字段 request_uri 命中关键字 'information_schema'；请求状态码=200.0；User-Agent=curl/8.6.0,检查参数过滤、数据库错误回显和 WAF 拦截策略，必要时封禁源 IP。,"185.199.110.14 - - [15/Jun/2026:12:02:42 +0800] ""GET /item?id=2%20and%20exists(select%201%20from%20information_schema.tables) HTTP/1.1"" 200 2295 ""-"" ""curl/8.6.0"" ""192.168.10.10"""
ALT-000156,2026-06-15 12:03:00,185.199.110.14,192.168.10.10,Web-Server-01,core,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,sqlmap/1.7.9#stable,medium,字段 user_agent 命中关键字 'sqlmap'；请求状态码=403.0；User-Agent=sqlmap/1.7.9#stable,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"185.199.110.14 - - [15/Jun/2026:12:03:00 +0800] ""GET /search?q=%27%20union%20select%20username%2Cpassword%20from%20users-- HTTP/1.1"" 403 1796 ""-"" ""sqlmap/1.7.9#stable"" ""192.168.10.10"""
ALT-000157,2026-06-15 12:03:18,185.199.110.14,192.168.10.10,Web-Server-01,core,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,Nikto/2.5.0,medium,字段 user_agent 命中关键字 'nikto'；请求状态码=500.0；User-Agent=Nikto/2.5.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"185.199.110.14 - - [15/Jun/2026:12:03:18 +0800] ""GET /product?id=1%20or%201=1 HTTP/1.1"" 500 2274 ""-"" ""Nikto/2.5.0"" ""192.168.10.10"""
ALT-000158,2026-06-15 12:03:36,185.199.110.14,192.168.10.10,Web-Server-01,core,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,dirbuster/1.0,medium,字段 user_agent 命中关键字 'dirbuster'；请求状态码=200.0；User-Agent=dirbuster/1.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"185.199.110.14 - - [15/Jun/2026:12:03:36 +0800] ""GET /api/report?id=10%20union%20select%20null,version() HTTP/1.1"" 200 2205 ""-"" ""dirbuster/1.0"" ""192.168.10.10"""
ALT-000159,2026-06-15 12:03:54,185.199.110.14,192.168.10.10,Web-Server-01,core,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,python-requests/2.31.0,medium,字段 user_agent 命中关键字 'python-requests'；请求状态码=403.0；User-Agent=python-requests/2.31.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"185.199.110.14 - - [15/Jun/2026:12:03:54 +0800] ""GET /search?q=sleep%285%29 HTTP/1.1"" 403 2254 ""-"" ""python-requests/2.31.0"" ""192.168.10.10"""
ALT-000160,2026-06-15 12:04:12,185.199.110.14,192.168.10.10,Web-Server-01,core,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,curl/8.6.0,medium,字段 user_agent 命中关键字 'curl'；请求状态码=500.0；User-Agent=curl/8.6.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"185.199.110.14 - - [15/Jun/2026:12:04:12 +0800] ""GET /item?id=2%20and%20exists(select%201%20from%20information_schema.tables) HTTP/1.1"" 500 1403 ""-"" ""curl/8.6.0"" ""192.168.10.10"""
ALT-000161,2026-06-15 12:04:12,185.199.110.14,192.168.10.10,Web-Server-01,core,access_log,SQL Injection Probe,WEB-001,SQL Injection Probe,request_uri,/item?id=2%20and%20exists(select%201%20from%20information_schema.tables),high,字段 request_uri 命中关键字 'information_schema'；请求状态码=500.0；User-Agent=curl/8.6.0,检查参数过滤、数据库错误回显和 WAF 拦截策略，必要时封禁源 IP。,"185.199.110.14 - - [15/Jun/2026:12:04:12 +0800] ""GET /item?id=2%20and%20exists(select%201%20from%20information_schema.tables) HTTP/1.1"" 500 1403 ""-"" ""curl/8.6.0"" ""192.168.10.10"""
ALT-000162,2026-06-15 12:04:30,185.199.110.14,192.168.10.10,Web-Server-01,core,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,sqlmap/1.7.9#stable,medium,字段 user_agent 命中关键字 'sqlmap'；请求状态码=200.0；User-Agent=sqlmap/1.7.9#stable,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"185.199.110.14 - - [15/Jun/2026:12:04:30 +0800] ""GET /search?q=%27%20union%20select%20username%2Cpassword%20from%20users-- HTTP/1.1"" 200 1739 ""-"" ""sqlmap/1.7.9#stable"" ""192.168.10.10"""
ALT-000163,2026-06-15 12:04:48,185.199.110.14,192.168.10.10,Web-Server-01,core,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,Nikto/2.5.0,medium,字段 user_agent 命中关键字 'nikto'；请求状态码=403.0；User-Agent=Nikto/2.5.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"185.199.110.14 - - [15/Jun/2026:12:04:48 +0800] ""GET /product?id=1%20or%201=1 HTTP/1.1"" 403 1447 ""-"" ""Nikto/2.5.0"" ""192.168.10.10"""
ALT-000164,2026-06-15 12:05:06,185.199.110.14,192.168.10.10,Web-Server-01,core,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,dirbuster/1.0,medium,字段 user_agent 命中关键字 'dirbuster'；请求状态码=500.0；User-Agent=dirbuster/1.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"185.199.110.14 - - [15/Jun/2026:12:05:06 +0800] ""GET /api/report?id=10%20union%20select%20null,version() HTTP/1.1"" 500 2072 ""-"" ""dirbuster/1.0"" ""192.168.10.10"""
ALT-000165,2026-06-15 12:05:24,185.199.110.14,192.168.10.10,Web-Server-01,core,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,python-requests/2.31.0,medium,字段 user_agent 命中关键字 'python-requests'；请求状态码=200.0；User-Agent=python-requests/2.31.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"185.199.110.14 - - [15/Jun/2026:12:05:24 +0800] ""GET /search?q=sleep%285%29 HTTP/1.1"" 200 349 ""-"" ""python-requests/2.31.0"" ""192.168.10.10"""
ALT-000166,2026-06-15 12:05:42,185.199.110.14,192.168.10.10,Web-Server-01,core,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,curl/8.6.0,medium,字段 user_agent 命中关键字 'curl'；请求状态码=403.0；User-Agent=curl/8.6.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"185.199.110.14 - - [15/Jun/2026:12:05:42 +0800] ""GET /item?id=2%20and%20exists(select%201%20from%20information_schema.tables) HTTP/1.1"" 403 1786 ""-"" ""curl/8.6.0"" ""192.168.10.10"""
ALT-000167,2026-06-15 12:05:42,185.199.110.14,192.168.10.10,Web-Server-01,core,access_log,SQL Injection Probe,WEB-001,SQL Injection Probe,request_uri,/item?id=2%20and%20exists(select%201%20from%20information_schema.tables),high,字段 request_uri 命中关键字 'information_schema'；请求状态码=403.0；User-Agent=curl/8.6.0,检查参数过滤、数据库错误回显和 WAF 拦截策略，必要时封禁源 IP。,"185.199.110.14 - - [15/Jun/2026:12:05:42 +0800] ""GET /item?id=2%20and%20exists(select%201%20from%20information_schema.tables) HTTP/1.1"" 403 1786 ""-"" ""curl/8.6.0"" ""192.168.10.10"""
ALT-000168,2026-06-15 12:06:00,185.199.110.14,192.168.10.10,Web-Server-01,core,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,sqlmap/1.7.9#stable,medium,字段 user_agent 命中关键字 'sqlmap'；请求状态码=500.0；User-Agent=sqlmap/1.7.9#stable,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"185.199.110.14 - - [15/Jun/2026:12:06:00 +0800] ""GET /search?q=%27%20union%20select%20username%2Cpassword%20from%20users-- HTTP/1.1"" 500 1231 ""-"" ""sqlmap/1.7.9#stable"" ""192.168.10.10"""
ALT-000169,2026-06-15 12:06:18,185.199.110.14,192.168.10.10,Web-Server-01,core,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,Nikto/2.5.0,medium,字段 user_agent 命中关键字 'nikto'；请求状态码=200.0；User-Agent=Nikto/2.5.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"185.199.110.14 - - [15/Jun/2026:12:06:18 +0800] ""GET /product?id=1%20or%201=1 HTTP/1.1"" 200 1467 ""-"" ""Nikto/2.5.0"" ""192.168.10.10"""
ALT-000170,2026-06-15 12:06:36,185.199.110.14,192.168.10.10,Web-Server-01,core,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,dirbuster/1.0,medium,字段 user_agent 命中关键字 'dirbuster'；请求状态码=403.0；User-Agent=dirbuster/1.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"185.199.110.14 - - [15/Jun/2026:12:06:36 +0800] ""GET /api/report?id=10%20union%20select%20null,version() HTTP/1.1"" 403 2108 ""-"" ""dirbuster/1.0"" ""192.168.10.10"""
ALT-000171,2026-06-15 12:06:54,185.199.110.14,192.168.10.10,Web-Server-01,core,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,python-requests/2.31.0,medium,字段 user_agent 命中关键字 'python-requests'；请求状态码=500.0；User-Agent=python-requests/2.31.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"185.199.110.14 - - [15/Jun/2026:12:06:54 +0800] ""GET /search?q=sleep%285%29 HTTP/1.1"" 500 551 ""-"" ""python-requests/2.31.0"" ""192.168.10.10"""
ALT-000172,2026-06-15 12:07:12,185.199.110.14,192.168.10.10,Web-Server-01,core,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,curl/8.6.0,medium,字段 user_agent 命中关键字 'curl'；请求状态码=200.0；User-Agent=curl/8.6.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"185.199.110.14 - - [15/Jun/2026:12:07:12 +0800] ""GET /item?id=2%20and%20exists(select%201%20from%20information_schema.tables) HTTP/1.1"" 200 1251 ""-"" ""curl/8.6.0"" ""192.168.10.10"""
ALT-000173,2026-06-15 12:07:12,185.199.110.14,192.168.10.10,Web-Server-01,core,access_log,SQL Injection Probe,WEB-001,SQL Injection Probe,request_uri,/item?id=2%20and%20exists(select%201%20from%20information_schema.tables),high,字段 request_uri 命中关键字 'information_schema'；请求状态码=200.0；User-Agent=curl/8.6.0,检查参数过滤、数据库错误回显和 WAF 拦截策略，必要时封禁源 IP。,"185.199.110.14 - - [15/Jun/2026:12:07:12 +0800] ""GET /item?id=2%20and%20exists(select%201%20from%20information_schema.tables) HTTP/1.1"" 200 1251 ""-"" ""curl/8.6.0"" ""192.168.10.10"""
ALT-000174,2026-06-15 12:07:30,185.199.110.14,192.168.10.10,Web-Server-01,core,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,sqlmap/1.7.9#stable,medium,字段 user_agent 命中关键字 'sqlmap'；请求状态码=403.0；User-Agent=sqlmap/1.7.9#stable,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"185.199.110.14 - - [15/Jun/2026:12:07:30 +0800] ""GET /search?q=%27%20union%20select%20username%2Cpassword%20from%20users-- HTTP/1.1"" 403 2258 ""-"" ""sqlmap/1.7.9#stable"" ""192.168.10.10"""
ALT-000175,2026-06-15 12:07:48,185.199.110.14,192.168.10.10,Web-Server-01,core,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,Nikto/2.5.0,medium,字段 user_agent 命中关键字 'nikto'；请求状态码=500.0；User-Agent=Nikto/2.5.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"185.199.110.14 - - [15/Jun/2026:12:07:48 +0800] ""GET /product?id=1%20or%201=1 HTTP/1.1"" 500 1615 ""-"" ""Nikto/2.5.0"" ""192.168.10.10"""
ALT-000176,2026-06-15 12:08:06,185.199.110.14,192.168.10.10,Web-Server-01,core,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,dirbuster/1.0,medium,字段 user_agent 命中关键字 'dirbuster'；请求状态码=200.0；User-Agent=dirbuster/1.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"185.199.110.14 - - [15/Jun/2026:12:08:06 +0800] ""GET /api/report?id=10%20union%20select%20null,version() HTTP/1.1"" 200 1180 ""-"" ""dirbuster/1.0"" ""192.168.10.10"""
ALT-000177,2026-06-15 12:08:24,185.199.110.14,192.168.10.10,Web-Server-01,core,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,python-requests/2.31.0,medium,字段 user_agent 命中关键字 'python-requests'；请求状态码=403.0；User-Agent=python-requests/2.31.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"185.199.110.14 - - [15/Jun/2026:12:08:24 +0800] ""GET /search?q=sleep%285%29 HTTP/1.1"" 403 2013 ""-"" ""python-requests/2.31.0"" ""192.168.10.10"""
ALT-000178,2026-06-15 12:08:42,185.199.110.14,192.168.10.10,Web-Server-01,core,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,curl/8.6.0,medium,字段 user_agent 命中关键字 'curl'；请求状态码=500.0；User-Agent=curl/8.6.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"185.199.110.14 - - [15/Jun/2026:12:08:42 +0800] ""GET /item?id=2%20and%20exists(select%201%20from%20information_schema.tables) HTTP/1.1"" 500 1316 ""-"" ""curl/8.6.0"" ""192.168.10.10"""
ALT-000179,2026-06-15 12:08:42,185.199.110.14,192.168.10.10,Web-Server-01,core,access_log,SQL Injection Probe,WEB-001,SQL Injection Probe,request_uri,/item?id=2%20and%20exists(select%201%20from%20information_schema.tables),high,字段 request_uri 命中关键字 'information_schema'；请求状态码=500.0；User-Agent=curl/8.6.0,检查参数过滤、数据库错误回显和 WAF 拦截策略，必要时封禁源 IP。,"185.199.110.14 - - [15/Jun/2026:12:08:42 +0800] ""GET /item?id=2%20and%20exists(select%201%20from%20information_schema.tables) HTTP/1.1"" 500 1316 ""-"" ""curl/8.6.0"" ""192.168.10.10"""
ALT-000180,2026-06-15 12:09:00,185.199.110.14,192.168.10.10,Web-Server-01,core,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,sqlmap/1.7.9#stable,medium,字段 user_agent 命中关键字 'sqlmap'；请求状态码=200.0；User-Agent=sqlmap/1.7.9#stable,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"185.199.110.14 - - [15/Jun/2026:12:09:00 +0800] ""GET /search?q=%27%20union%20select%20username%2Cpassword%20from%20users-- HTTP/1.1"" 200 1769 ""-"" ""sqlmap/1.7.9#stable"" ""192.168.10.10"""
ALT-000181,2026-06-15 12:09:18,185.199.110.14,192.168.10.10,Web-Server-01,core,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,Nikto/2.5.0,medium,字段 user_agent 命中关键字 'nikto'；请求状态码=403.0；User-Agent=Nikto/2.5.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"185.199.110.14 - - [15/Jun/2026:12:09:18 +0800] ""GET /product?id=1%20or%201=1 HTTP/1.1"" 403 1398 ""-"" ""Nikto/2.5.0"" ""192.168.10.10"""
ALT-000182,2026-06-15 12:09:36,185.199.110.14,192.168.10.10,Web-Server-01,core,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,dirbuster/1.0,medium,字段 user_agent 命中关键字 'dirbuster'；请求状态码=500.0；User-Agent=dirbuster/1.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"185.199.110.14 - - [15/Jun/2026:12:09:36 +0800] ""GET /api/report?id=10%20union%20select%20null,version() HTTP/1.1"" 500 471 ""-"" ""dirbuster/1.0"" ""192.168.10.10"""
ALT-000183,2026-06-15 12:09:54,185.199.110.14,192.168.10.10,Web-Server-01,core,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,python-requests/2.31.0,medium,字段 user_agent 命中关键字 'python-requests'；请求状态码=200.0；User-Agent=python-requests/2.31.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"185.199.110.14 - - [15/Jun/2026:12:09:54 +0800] ""GET /search?q=sleep%285%29 HTTP/1.1"" 200 1826 ""-"" ""python-requests/2.31.0"" ""192.168.10.10"""
ALT-000184,2026-06-15 12:10:12,185.199.110.14,192.168.10.10,Web-Server-01,core,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,curl/8.6.0,medium,字段 user_agent 命中关键字 'curl'；请求状态码=403.0；User-Agent=curl/8.6.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"185.199.110.14 - - [15/Jun/2026:12:10:12 +0800] ""GET /item?id=2%20and%20exists(select%201%20from%20information_schema.tables) HTTP/1.1"" 403 2131 ""-"" ""curl/8.6.0"" ""192.168.10.10"""
ALT-000185,2026-06-15 12:10:12,185.199.110.14,192.168.10.10,Web-Server-01,core,access_log,SQL Injection Probe,WEB-001,SQL Injection Probe,request_uri,/item?id=2%20and%20exists(select%201%20from%20information_schema.tables),high,字段 request_uri 命中关键字 'information_schema'；请求状态码=403.0；User-Agent=curl/8.6.0,检查参数过滤、数据库错误回显和 WAF 拦截策略，必要时封禁源 IP。,"185.199.110.14 - - [15/Jun/2026:12:10:12 +0800] ""GET /item?id=2%20and%20exists(select%201%20from%20information_schema.tables) HTTP/1.1"" 403 2131 ""-"" ""curl/8.6.0"" ""192.168.10.10"""
ALT-000186,2026-06-15 12:10:30,185.199.110.14,192.168.10.10,Web-Server-01,core,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,sqlmap/1.7.9#stable,medium,字段 user_agent 命中关键字 'sqlmap'；请求状态码=500.0；User-Agent=sqlmap/1.7.9#stable,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"185.199.110.14 - - [15/Jun/2026:12:10:30 +0800] ""GET /search?q=%27%20union%20select%20username%2Cpassword%20from%20users-- HTTP/1.1"" 500 1305 ""-"" ""sqlmap/1.7.9#stable"" ""192.168.10.10"""
ALT-000187,2026-06-15 13:15:42,103.44.76.155,192.168.10.40,OA-System-01,high,access_log,XSS Probe,WEB-002,XSS Probe,request_uri,/redirect?next=javascript:alert(1),medium,字段 request_uri 命中关键字 'javascript:'；请求状态码=403.0；User-Agent=Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/127.0,检查输入过滤、输出编码和前端响应内容。,"103.44.76.155 - - [15/Jun/2026:13:15:42 +0800] ""GET /redirect?next=javascript:alert(1) HTTP/1.1"" 403 305 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/127.0"" ""192.168.10.40"""
ALT-000188,2026-06-15 13:17:06,103.44.76.155,192.168.10.40,OA-System-01,high,access_log,XSS Probe,WEB-002,XSS Probe,request_uri,/redirect?next=javascript:alert(1),medium,字段 request_uri 命中关键字 'javascript:'；请求状态码=200.0；User-Agent=Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/127.0,检查输入过滤、输出编码和前端响应内容。,"103.44.76.155 - - [15/Jun/2026:13:17:06 +0800] ""GET /redirect?next=javascript:alert(1) HTTP/1.1"" 200 279 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/127.0"" ""192.168.10.40"""
ALT-000189,2026-06-15 13:18:30,103.44.76.155,192.168.10.40,OA-System-01,high,access_log,XSS Probe,WEB-002,XSS Probe,request_uri,/redirect?next=javascript:alert(1),medium,字段 request_uri 命中关键字 'javascript:'；请求状态码=404.0；User-Agent=Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/127.0,检查输入过滤、输出编码和前端响应内容。,"103.44.76.155 - - [15/Jun/2026:13:18:30 +0800] ""GET /redirect?next=javascript:alert(1) HTTP/1.1"" 404 1874 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/127.0"" ""192.168.10.40"""
ALT-000190,2026-06-15 13:19:54,103.44.76.155,192.168.10.40,OA-System-01,high,access_log,XSS Probe,WEB-002,XSS Probe,request_uri,/redirect?next=javascript:alert(1),medium,字段 request_uri 命中关键字 'javascript:'；请求状态码=403.0；User-Agent=Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/127.0,检查输入过滤、输出编码和前端响应内容。,"103.44.76.155 - - [15/Jun/2026:13:19:54 +0800] ""GET /redirect?next=javascript:alert(1) HTTP/1.1"" 403 1807 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/127.0"" ""192.168.10.40"""
ALT-000191,2026-06-15 13:21:18,103.44.76.155,192.168.10.40,OA-System-01,high,access_log,XSS Probe,WEB-002,XSS Probe,request_uri,/redirect?next=javascript:alert(1),medium,字段 request_uri 命中关键字 'javascript:'；请求状态码=200.0；User-Agent=Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/127.0,检查输入过滤、输出编码和前端响应内容。,"103.44.76.155 - - [15/Jun/2026:13:21:18 +0800] ""GET /redirect?next=javascript:alert(1) HTTP/1.1"" 200 1372 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/127.0"" ""192.168.10.40"""
ALT-000192,2026-06-15 13:22:42,103.44.76.155,192.168.10.40,OA-System-01,high,access_log,XSS Probe,WEB-002,XSS Probe,request_uri,/redirect?next=javascript:alert(1),medium,字段 request_uri 命中关键字 'javascript:'；请求状态码=404.0；User-Agent=Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/127.0,检查输入过滤、输出编码和前端响应内容。,"103.44.76.155 - - [15/Jun/2026:13:22:42 +0800] ""GET /redirect?next=javascript:alert(1) HTTP/1.1"" 404 1938 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/127.0"" ""192.168.10.40"""
ALT-000193,2026-06-15 13:24:06,103.44.76.155,192.168.10.40,OA-System-01,high,access_log,XSS Probe,WEB-002,XSS Probe,request_uri,/redirect?next=javascript:alert(1),medium,字段 request_uri 命中关键字 'javascript:'；请求状态码=403.0；User-Agent=Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/127.0,检查输入过滤、输出编码和前端响应内容。,"103.44.76.155 - - [15/Jun/2026:13:24:06 +0800] ""GET /redirect?next=javascript:alert(1) HTTP/1.1"" 403 597 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/127.0"" ""192.168.10.40"""
ALT-000194,2026-06-15 14:20:00,91.198.174.88,192.168.10.40,OA-System-01,high,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,sqlmap/1.7.9#stable,medium,字段 user_agent 命中关键字 'sqlmap'；请求状态码=403.0；User-Agent=sqlmap/1.7.9#stable,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"91.198.174.88 - - [15/Jun/2026:14:20:00 +0800] ""POST /upload/shell.php HTTP/1.1"" 403 2198 ""-"" ""sqlmap/1.7.9#stable"" ""192.168.10.40"""
ALT-000195,2026-06-15 14:20:00,91.198.174.88,192.168.10.40,OA-System-01,high,access_log,File Upload Probe,WEB-004,File Upload Probe,request_uri,/upload/shell.php,high,字段 request_uri 命中关键字 'shell.php'；请求状态码=403.0；User-Agent=sqlmap/1.7.9#stable,检查上传目录权限、文件类型校验和 WebShell 风险。,"91.198.174.88 - - [15/Jun/2026:14:20:00 +0800] ""POST /upload/shell.php HTTP/1.1"" 403 2198 ""-"" ""sqlmap/1.7.9#stable"" ""192.168.10.40"""
ALT-000196,2026-06-15 14:20:17,91.198.174.88,192.168.10.40,OA-System-01,high,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,Nikto/2.5.0,medium,字段 user_agent 命中关键字 'nikto'；请求状态码=404.0；User-Agent=Nikto/2.5.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"91.198.174.88 - - [15/Jun/2026:14:20:17 +0800] ""GET /upload/test.jsp HTTP/1.1"" 404 2164 ""-"" ""Nikto/2.5.0"" ""192.168.10.40"""
ALT-000197,2026-06-15 14:20:17,91.198.174.88,192.168.10.40,OA-System-01,high,access_log,File Upload Probe,WEB-004,File Upload Probe,request_uri,/upload/test.jsp,high,字段 request_uri 命中关键字 'test.jsp'；请求状态码=404.0；User-Agent=Nikto/2.5.0,检查上传目录权限、文件类型校验和 WebShell 风险。,"91.198.174.88 - - [15/Jun/2026:14:20:17 +0800] ""GET /upload/test.jsp HTTP/1.1"" 404 2164 ""-"" ""Nikto/2.5.0"" ""192.168.10.40"""
ALT-000198,2026-06-15 14:20:34,91.198.174.88,192.168.10.40,OA-System-01,high,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,dirbuster/1.0,medium,字段 user_agent 命中关键字 'dirbuster'；请求状态码=500.0；User-Agent=dirbuster/1.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"91.198.174.88 - - [15/Jun/2026:14:20:34 +0800] ""POST /file/upload.php HTTP/1.1"" 500 2088 ""-"" ""dirbuster/1.0"" ""192.168.10.40"""
ALT-000199,2026-06-15 14:20:34,91.198.174.88,192.168.10.40,OA-System-01,high,access_log,File Upload Probe,WEB-004,File Upload Probe,request_uri,/file/upload.php,high,字段 request_uri 命中关键字 'upload.php'；请求状态码=500.0；User-Agent=dirbuster/1.0,检查上传目录权限、文件类型校验和 WebShell 风险。,"91.198.174.88 - - [15/Jun/2026:14:20:34 +0800] ""POST /file/upload.php HTTP/1.1"" 500 2088 ""-"" ""dirbuster/1.0"" ""192.168.10.40"""
ALT-000200,2026-06-15 14:20:51,91.198.174.88,192.168.10.40,OA-System-01,high,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,python-requests/2.31.0,medium,字段 user_agent 命中关键字 'python-requests'；请求状态码=200.0；User-Agent=python-requests/2.31.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"91.198.174.88 - - [15/Jun/2026:14:20:51 +0800] ""GET /api/upload/file.aspx HTTP/1.1"" 200 1812 ""-"" ""python-requests/2.31.0"" ""192.168.10.40"""
ALT-000201,2026-06-15 14:20:51,91.198.174.88,192.168.10.40,OA-System-01,high,access_log,File Upload Probe,WEB-004,File Upload Probe,request_uri,/api/upload/file.aspx,high,字段 request_uri 命中关键字 '.asp'；请求状态码=200.0；User-Agent=python-requests/2.31.0,检查上传目录权限、文件类型校验和 WebShell 风险。,"91.198.174.88 - - [15/Jun/2026:14:20:51 +0800] ""GET /api/upload/file.aspx HTTP/1.1"" 200 1812 ""-"" ""python-requests/2.31.0"" ""192.168.10.40"""
ALT-000202,2026-06-15 14:21:08,91.198.174.88,192.168.10.40,OA-System-01,high,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,curl/8.6.0,medium,字段 user_agent 命中关键字 'curl'；请求状态码=403.0；User-Agent=curl/8.6.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"91.198.174.88 - - [15/Jun/2026:14:21:08 +0800] ""POST /upload/shell.php HTTP/1.1"" 403 868 ""-"" ""curl/8.6.0"" ""192.168.10.40"""
ALT-000203,2026-06-15 14:21:08,91.198.174.88,192.168.10.40,OA-System-01,high,access_log,File Upload Probe,WEB-004,File Upload Probe,request_uri,/upload/shell.php,high,字段 request_uri 命中关键字 'shell.php'；请求状态码=403.0；User-Agent=curl/8.6.0,检查上传目录权限、文件类型校验和 WebShell 风险。,"91.198.174.88 - - [15/Jun/2026:14:21:08 +0800] ""POST /upload/shell.php HTTP/1.1"" 403 868 ""-"" ""curl/8.6.0"" ""192.168.10.40"""
